file_name,SGPA,CGPA
20010701003_1800265934.html,6.74,7.49
20010701004_1800265267.html,2.50,5.65
20010701004_1800265331.html,5.54,6.68
20010701004_1800265469.html,2.29,6.02
20010701004_1800265499.html,5.54,6.68
20010701004_1800265500.html,7.71,6.93
20010701004_1800265788.html,7.31,7.30
20010701004_1800265790.html,6.71,7.26
20010701004_1800265814.html,4.67,6.79
20010701004_1800265933.html,6.00,7.17
20010701004_1800265934.html,6.30,7.06
20010703001_1800265243.html,8.00,7.95
20010703001_1800265284.html,7.67,7.88
20010703001_1800265591.html,7.83,7.87
20010703001_1800265762.html,8.00,7.89
20010703001_1800266013.html,8.04347826086956,7.91279069767442
20010703002_1800265243.html,8.04,7.99
20010703002_1800265284.html,7.63,7.90
20010703002_1800265591.html,8.08,7.93
20010703002_1800265762.html,8.41,8.02
20010703002_1800266013.html,8.04347826086956,8.02325581395349
20010703003_1800265243.html,5.81,7.08
20010703003_1800265284.html,7.13,7.63
20010703003_1800265364.html,7.85,7.80
20010703003_1800265591.html,6.42,7.39
20010703003_1800265761.html,7.17,7.54
20010703003_1800265762.html,7.48,7.53
20010703003_1800266013.html,7.17391304347826,7.48255813953488
20010703005_1800265243.html,6.50,7.34
20010703005_1800265284.html,7.46,7.65
20010703005_1800265364.html,7.58,7.72
20010703005_1800265591.html,5.88,7.30
20010703005_1800265761.html,7.50,7.62
20010703005_1800265762.html,7.59,7.62
20010703005_1800266013.html,7.30434782608696,7.57558139534884
20010703006_1800265243.html,7.77,7.72
20010703006_1800265284.html,7.54,7.67
20010703006_1800265591.html,7.92,7.72
20010703006_1800265762.html,8.07,7.79
20010703006_1800266013.html,7.69565217391304,7.77325581395349
20010703007_1800265243.html,5.38,7.19
20010703007_1800265284.html,6.08,7.20
20010703007_1800265589.html,7.54,7.95
20010703007_1800265591.html,6.42,7.28
20010703007_1800265760.html,7.58,7.86
20010703007_1800265762.html,7.37,7.68
20010703007_1800266013.html,7.73913043478261,7.68604651162791
20010703008_1800265243.html,6.85,7.88
20010703008_1800265284.html,6.50,7.83
20010703008_1800265591.html,7.83,7.83
20010703008_1800265760.html,8.00,8.19
20010703008_1800265762.html,7.89,8.08
20010703008_1800266013.html,8.1304347826087,8.08720930232558
20010901005_1800265267.html,3.63,5.52
20010901005_1800265331.html,3.50,6.15
20010901005_1800265469.html,0.92,4.89
20010901005_1800265499.html,4.25,6.40
20010901005_1800265500.html,4.63,5.96
20010901005_1800265788.html,6.13,7.03
20010901005_1800265789.html,4.63,6.43
20010901005_1800265790.html,3.00,5.70
20010901005_1800265814.html,4.11,5.41
20010901005_1800265930.html,7.00,7.32
20010901005_1800265931.html,6.67,7.16
20010901005_1800265932.html,6.65,7.05
20010901005_1800265933.html,5.89,6.84
20010901005_1800265934.html,6.22,6.76
20010901008_1800265267.html,3.63,5.53
20010901008_1800265331.html,3.21,6.17
20010901008_1800265469.html,2.50,5.03
20010901008_1800265499.html,3.96,6.42
20010901008_1800265500.html,3.63,5.72
20010901008_1800265788.html,4.96,6.75
20010901008_1800265789.html,4.63,6.22
20010901008_1800265790.html,4.58,5.87
20010901008_1800265814.html,3.33,5.41
20010901008_1800265930.html,6.58,7.29
20010901008_1800265931.html,6.50,7.09
20010901008_1800265932.html,5.27,6.70
20010901008_1800265933.html,6.70,6.70
20010901008_1800265934.html,5.26,6.51
20010901009_1800265267.html,2.83,5.27
20010901009_1800265331.html,3.25,6.08
20010901009_1800265469.html,0.92,4.34
20010901009_1800265499.html,3.25,6.08
20010901009_1800265500.html,2.83,5.27
20010901009_1800265788.html,3.25,6.08
20010901009_1800265789.html,3.58,5.46
20010901009_1800265790.html,2.31,4.79
20010901009_1800265814.html,1.59,4.21
20010901009_1800265930.html,6.00,7.00
20010901009_1800265931.html,4.58,6.40
20010901009_1800265932.html,4.35,5.96
20010901009_1800265933.html,4.04,5.61
20010901009_1800265934.html,4.35,5.44
20010903001_1800265243.html,7.25,8.08
20010903001_1800265284.html,7.46,7.93
20010903001_1800265591.html,7.04,7.74
20010903001_1800265762.html,8.04,7.79
20010903001_1800266013.html,7.21739130434783,7.71511627906977
20010903002_1800265243.html,8.67,8.67
20010903002_1800265284.html,7.96,8.49
20010903002_1800265591.html,7.46,8.27
20010903002_1800265762.html,8.04,8.23
20010903002_1800266013.html,8.34782608695652,8.24418604651163
20010903003_1800265243.html,2.83,5.94
20010903003_1800265284.html,6.13,6.75
20010903003_1800265364.html,5.88,6.96
20010903003_1800265589.html,6.63,7.21
20010903003_1800265591.html,4.92,6.51
20010903003_1800265761.html,5.38,6.61
20010903003_1800265762.html,6.11,6.52
20010903003_1800266011.html,5.38461538461539,6.60655737704918
20010903003_1800266013.html,6.65217391304348,6.53488372093023
20010903005_1800265243.html,4.79,6.93
20010903005_1800265284.html,6.58,7.32
20010903005_1800265364.html,6.71,7.57
20010903005_1800265591.html,4.81,6.79
20010903005_1800265761.html,5.50,6.93
20010903005_1800265762.html,6.19,6.80
20010903005_1800266011.html,5.5,6.9344262295082
20010903005_1800266013.html,5.56521739130435,6.63372093023256
20010905001_1800265219.html,6.29,7.35
20010905001_1800265275.html,6.08,7.01
20010905001_1800265397.html,6.29,7.35
20010905001_1800265532.html,7.59,7.56
20010905001_1800265550.html,7.17,7.64
20010905001_1800265551.html,7.31,7.55
20010905001_1800265775.html,4.70,7.05
20010905001_1800265904.html,6.63,7.39
20010905001_1800265905.html,7.70,7.43
20010905002_1800265219.html,5.00,6.69
20010905002_1800265275.html,4.08,6.24
20010905002_1800265395.html,7.54,7.54
20010905002_1800265397.html,5.00,6.94
20010905002_1800265532.html,3.07,5.68
20010905002_1800265550.html,5.00,6.94
20010905002_1800265551.html,4.88,6.40
20010905002_1800265773.html,4.8846153846,6.5816326531
20010905002_1800265774.html,5.07,6.26
20010905002_1800265775.html,0.78,5.28
20010905002_1800265901.html,5.75,7.19
20010905002_1800265902.html,6.73,7.07
20010905002_1800265903.html,5.07,6.64
20010905002_1800265904.html,1.67,5.76
20010905002_1800265905.html,4.15,5.57
20010905003_1800265219.html,2.08,5.74
20010905003_1800265275.html,4.77,5.66
20010905003_1800265397.html,2.83,5.99
20010905003_1800265532.html,4.00,5.47
20010905003_1800265550.html,3.71,6.28
20010905003_1800265551.html,4.77,5.88
20010905003_1800265773.html,5.6923076923,6.5816326531
20010905003_1800265774.html,5.56,6.36
20010905003_1800265775.html,2.74,5.72
20010905003_1800265901.html,5.58,6.90
20010905003_1800265902.html,5.69,6.58
20010905003_1800265903.html,5.56,6.36
20010905003_1800265904.html,3.78,5.90
20010905003_1800265905.html,4.75,5.77
20010905004_1800265219.html,3.17,6.06
20010905004_1800265275.html,3.69,5.64
20010905004_1800265397.html,4.04,6.35
20010905004_1800265532.html,3.41,5.69
20010905004_1800265550.html,5.79,6.93
20010905004_1800265551.html,4.62,6.32
20010905004_1800265773.html,5.5384615385,6.7448979592
20010905004_1800265774.html,6.78,6.75
20010905004_1800265775.html,3.15,6.11
20010905004_1800265902.html,6.46,6.99
20010905004_1800265904.html,4.41,6.49
20010905004_1800265905.html,6.80,6.53
20011001001_1800265267.html,3.00,6.16
20011001001_1800265469.html,2.75,5.97
20011001001_1800265499.html,5.50,7.31
20011001001_1800265500.html,5.23,6.76
20011001001_1800265788.html,6.50,7.64
20011001001_1800265789.html,5.23,7.00
20011001001_1800265790.html,3.50,6.31
20011001001_1800265814.html,6.11,6.28
20011001001_1800265930.html,6.50,7.64
20011001001_1800265931.html,5.23,7.00
20011001001_1800265932.html,3.50,6.31
20011001001_1800265934.html,4.87,6.21
20011003004_1800265243.html,7.83,8.10
20011003004_1800265284.html,7.54,7.95
20011003004_1800265591.html,7.33,7.83
20011003004_1800265762.html,6.44,7.58
20011003004_1800266013.html,7.34782608695652,7.54651162790698
20011003005_1800265243.html,7.83,8.21
20011003005_1800265284.html,6.27,7.69
20011003005_1800265590.html,7.31,7.97
20011003005_1800265591.html,6.96,7.77
20011003005_1800265762.html,6.67,7.57
20011003005_1800266013.html,7.21739130434783,7.52325581395349
20011003006_1800265243.html,8.25,8.50
20011003006_1800265284.html,6.73,8.03
20011003006_1800265590.html,7.65,8.28
20011003006_1800265591.html,7.25,8.07
20011003006_1800265762.html,7.78,8.02
20011003006_1800266013.html,7.8695652173913,8
20011003008_1800265243.html,2.79,6.19
20011003008_1800265284.html,4.54,6.21
20011003008_1800265364.html,4.67,6.82
20011003008_1800265589.html,4.67,6.82
20011003008_1800265590.html,5.35,6.43
20011003008_1800265591.html,2.96,5.75
20011003008_1800265759.html,4.67,6.82
20011003008_1800265760.html,5.79,6.56
20011003008_1800265762.html,2.70,5.27
20011003008_1800266008.html,4.66666666666667,6.81944444444444
20011003008_1800266011.html,2.95833333333333,5.84166666666667
20011003008_1800266013.html,2.65217391304348,4.91176470588235
20011003011_1800265243.html,9.00,8.64
20011003011_1800265284.html,8.58,8.62
20011003011_1800265591.html,7.92,8.48
20011003011_1800265762.html,8.22,8.44
20011003011_1800266013.html,8.26086956521739,8.41279069767442
20011003012_1800265243.html,8.21,8.39
20011003012_1800265284.html,8.12,8.32
20011003012_1800265591.html,7.13,8.08
20011003012_1800265762.html,7.85,8.04
20011003012_1800266013.html,8.30434782608696,8.07558139534884
20011005002_1800265219.html,5.38,6.58
20011005002_1800265275.html,5.43,6.26
20011005002_1800265532.html,3.76,5.67
20011005002_1800265551.html,5.43,6.14
20011005002_1800265770.html,7.79,7.79
20011005002_1800265773.html,6.2857142857,6.89
20011005002_1800265774.html,3.76,6.26
20011005002_1800265775.html,4.33,5.92
20011005002_1800265901.html,7.00,7.42
20011005002_1800265902.html,6.29,7.10
20011005002_1800265903.html,5.68,6.82
20011005002_1800265904.html,5.22,6.53
20011005002_1800265905.html,6.25,6.50
20011005004_1800265219.html,5.50,6.88
20011005004_1800265275.html,5.71,6.55
20011005004_1800265532.html,7.56,7.31
20011005004_1800265550.html,6.38,7.17
20011005004_1800265551.html,7.46,7.25
20011005004_1800265775.html,5.26,6.95
20011005004_1800265901.html,7.25,7.46
20011005004_1800265904.html,7.19,7.43
20011005004_1800265905.html,7.50,7.44
20011005006_1800265219.html,7.83,8.08
20011005006_1800265275.html,6.54,7.65
20011005006_1800265532.html,8.00,8.03
20011005006_1800265551.html,8.50,8.04
20011005006_1800265775.html,5.63,7.71
20011005006_1800265904.html,6.67,7.89
20011005006_1800265905.html,7.60,7.86
20011005007_1800265219.html,4.71,6.13
20011005007_1800265275.html,4.11,5.56
20011005007_1800265397.html,4.71,6.13
20011005007_1800265532.html,4.04,5.17
20011005007_1800265551.html,4.11,5.45
20011005007_1800265771.html,7.25,7.27
20011005007_1800265773.html,5.9642857143,6.29
20011005007_1800265774.html,4.76,5.98
20011005007_1800265775.html,2.52,5.37
20011005007_1800265901.html,5.46,6.67
20011005007_1800265902.html,5.96,6.47
20011005007_1800265903.html,5.88,6.35
20011005007_1800265904.html,3.96,5.93
20011005007_1800265905.html,6.30,5.97
20011101001_1800265267.html,4.58,6.24
20011101001_1800265331.html,5.12,6.82
20011101001_1800265469.html,3.58,6.13
20011101001_1800265499.html,6.73,7.39
20011101001_1800265500.html,5.12,6.80
20011101001_1800265789.html,5.12,6.80
20011101001_1800265790.html,4.12,6.25
20011101001_1800265814.html,4.74,5.98
20011101001_1800265931.html,6.73,7.22
20011101001_1800265932.html,4.81,6.72
20011101001_1800265933.html,6.52,6.69
20011101001_1800265934.html,4.87,6.45
20011101002_1800265267.html,3.12,5.62
20011101002_1800265331.html,4.42,6.50
20011101002_1800265469.html,3.92,5.75
20011101002_1800265499.html,6.19,7.12
20011101002_1800265500.html,3.65,6.22
20011101002_1800265789.html,3.65,6.46
20011101002_1800265790.html,3.92,5.94
20011101002_1800265814.html,4.15,5.62
20011101002_1800265931.html,5.88,7.04
20011101002_1800265932.html,3.92,6.4
20011101002_1800265933.html,4.15,6.00
20011101002_1800265934.html,4.61,5.82
20011101004_1800265267.html,2.35,4.80
20011101004_1800265331.html,2.50,5.66
20011101004_1800265469.html,2.77,5.62
20011101004_1800265499.html,6.12,6.93
20011101004_1800265500.html,4.73,6.36
20011101004_1800265789.html,5.35,6.70
20011101004_1800265790.html,4.77,6.30
20011101004_1800265814.html,0.81,5.33
20011101004_1800265931.html,5.81,6.82
20011101004_1800265932.html,4.77,6.40
20011101004_1800265933.html,5.41,6.22
20011101004_1800265934.html,4.00,5.93
20011101005_1800265267.html,1.54,4.84
20011101005_1800265331.html,3.00,6.00
20011101005_1800265469.html,1.50,4.65
20011101005_1800265499.html,3.00,6.00
20011101005_1800265500.html,3.96,5.47
20011101005_1800265788.html,3.00,6.00
20011101005_1800265790.html,1.50,4.92
20011101005_1800265814.html,0.78,4.19
20011101005_1800265930.html,3.00,6.00
20011101005_1800265932.html,1.50,4.92
20011101005_1800265933.html,0.78,4.19
20011101005_1800265934.html,2.09,3.91
20011101006_1800265267.html,3.38,5.62
20011101006_1800265331.html,3.92,6.41
20011101006_1800265469.html,5.08,6.29
20011101006_1800265499.html,5.15,6.84
20011101006_1800265500.html,5.92,6.60
20011101006_1800265788.html,5.15,6.84
20011101006_1800265789.html,5.92,6.60
20011101006_1800265790.html,5.08,6.29
20011101006_1800265814.html,3.89,5.86
20011101006_1800265930.html,6.08,7.16
20011101006_1800265932.html,5.88,6.74
20011101006_1800265933.html,4.78,6.39
20011101006_1800265934.html,4.17,6.10
20011101007_1800265267.html,4.38,6.66
20011101007_1800265331.html,6.81,7.46
20011101007_1800265469.html,5.12,6.90
20011101007_1800265500.html,7.08,7.36
20011101007_1800265790.html,5.12,6.90
20011101007_1800265814.html,5.59,6.67
20011101007_1800265932.html,5.92,7.06
20011101007_1800265933.html,5.59,6.80
20011101007_1800265934.html,6.39,6.75
20011101008_1800265267.html,3.35,5.23
20011101008_1800265331.html,3.19,5.89
20011101008_1800265469.html,2.54,5.59
20011101008_1800265499.html,5.77,6.80
20011101008_1800265500.html,5.19,6.38
20011101008_1800265790.html,4.15,6.27
20011101008_1800265814.html,1.19,5.37
20011101008_1800265932.html,5.31,6.51
20011101008_1800265933.html,6.07,6.43
20011101008_1800265934.html,4.43,6.17
20011101009_1800265267.html,2.81,5.76
20011101009_1800265331.html,5.00,6.80
20011101009_1800265469.html,3.46,5.98
20011101009_1800265499.html,6.08,7.18
20011101009_1800265500.html,5.08,6.63
20011101009_1800265788.html,6.08,7.18
20011101009_1800265789.html,5.08,6.63
20011101009_1800265790.html,6.00,6.50
20011101009_1800265814.html,2.44,5.78
20011101009_1800265930.html,7.15,7.55
20011101009_1800265931.html,6.85,7.37
20011101009_1800265932.html,6.00,7.09
20011101009_1800265933.html,5.48,6.80
20011101009_1800265934.html,5.09,6.58
20011103002_1800265243.html,7.81,8.09
20011103002_1800265284.html,7.08,7.83
20011103002_1800265590.html,8.31,8.15
20011103002_1800265591.html,7.77,8.07
20011103002_1800265762.html,8.04,8.07
20011103002_1800266013.html,6.8695652173913,7.90909090909091
20011103003_1800265243.html,6.27,7.08
20011103003_1800265284.html,6.12,7.04
20011103003_1800265364.html,7.08,7.36
20011103003_1800265590.html,7.04,7.28
20011103003_1800265591.html,7.04,7.23
20011103003_1800265762.html,7.04,7.20
20011103003_1800266013.html,7.73913043478261,7.26704545454545
20011103004_1800265243.html,1.85,5.50
20011103004_1800265284.html,3.73,5.04
20011103004_1800265589.html,3.31,6.01
20011103004_1800265590.html,5.58,5.90
20011103004_1800265591.html,2.85,5.27
20011103004_1800265759.html,4.38,6.39
20011103004_1800265760.html,6.04,6.31
20011103004_1800265761.html,4.38,5.90
20011103004_1800265762.html,3.37,5.45
20011103004_1800266012.html,5.03703703703704,5.74834437086093
20011103004_1800266013.html,4.8695652173913,5.63218390804598
20011103005_1800265243.html,8.85,8.74
20011103005_1800265284.html,8.73,8.74
20011103005_1800265591.html,8.58,8.71
20011103005_1800265762.html,8.74,8.71
20011103005_1800266013.html,8.26086956521739,8.65340909090909
20011103006_1800265243.html,3.04,6.20
20011103006_1800265284.html,3.85,5.93
20011103006_1800265364.html,4.35,6.66
20011103006_1800265589.html,5.04,6.91
20011103006_1800265590.html,6.38,6.77
20011103006_1800265591.html,4.62,6.33
20011103006_1800265759.html,5.65,7.12
20011103006_1800265761.html,6.23,6.79
20011103006_1800265762.html,5.89,6.63
20011103006_1800266012.html,6.77777777777778,6.7843137254902
20011103006_1800266013.html,7.34782608695652,6.85795454545455
20011103007_1800265243.html,1.35,5.26
20011103007_1800265284.html,2.31,4.65
20011103007_1800265364.html,1.96,5.47
20011103007_1800265589.html,3.27,5.93
20011103007_1800265590.html,3.92,5.41
20011103007_1800265591.html,1.54,4.61
20011103007_1800265759.html,3.96,6.18
20011103007_1800265760.html,4.92,5.87
20011103007_1800265761.html,3.15,5.30
20011103007_1800265762.html,3.78,5.03
20011103007_1800266008.html,3.96153846153846,6.17567567567568
20011103007_1800266010.html,6.07692307692308,6.15
20011103007_1800266011.html,3.61538461538462,5.62698412698413
20011103007_1800266012.html,5.33333333333333,5.57516339869281
20011103007_1800266013.html,4.78260869565217,5.47159090909091
20011103009_1800265243.html,2.19,5.55
20011103009_1800265284.html,3.04,5.06
20011103009_1800265364.html,2.81,5.77
20011103009_1800265589.html,4.96,6.53
20011103009_1800265591.html,2.46,4.97
20011103009_1800265759.html,4.96,6.53
20011103009_1800265760.html,3.88,5.88
20011103009_1800265761.html,4.92,5.68
20011103009_1800265762.html,2.22,5.06
20011103009_1800266008.html,5.65384615384615,6.77027027027027
20011103009_1800266010.html,6.42307692307692,6.68
20011103009_1800266011.html,4.92307692307692,6.31746031746032
20011103009_1800266012.html,5.22222222222222,6.12418300653595
20011103009_1800266013.html,4.82608695652174,5.95454545454545
20011103010_1800265243.html,5.54,7.07
20011103010_1800265284.html,4.88,6.78
20011103010_1800265364.html,6.62,7.45
20011103010_1800265590.html,4.88,6.78
20011103010_1800265591.html,4.27,6.26
20011103010_1800265760.html,5.29,6.92
20011103010_1800265761.html,5.19,6.56
20011103010_1800265762.html,5.48,6.36
20011103010_1800266010.html,6.73076923076923,7.26
20011103010_1800266011.html,5.19230769230769,6.83333333333333
20011103010_1800266012.html,6.37037037037037,6.7516339869281
20011103010_1800266013.html,3.04347826086957,6.26704545454545
20011103013_1800265243.html,5.00,6.77
20011103013_1800265284.html,3.50,5.92
20011103013_1800265589.html,5.69,7.01
20011103013_1800265590.html,5.12,6.52
20011103013_1800265591.html,5.58,6.33
20011103013_1800265759.html,6.77,7.39
20011103013_1800265760.html,5.54,6.94
20011103013_1800265761.html,6.38,6.82
20011103013_1800265762.html,7.19,6.89
20011103013_1800266010.html,6.88461538461539,7.26
20011103013_1800266011.html,6.38461538461539,7.07936507936508
20011103013_1800266013.html,5.91304347826087,6.94318181818182
20011103014_1800265243.html,7.62,8.00
20011103014_1800265284.html,7.35,7.83
20011103014_1800265591.html,7.38,7.74
20011103014_1800265762.html,7.63,7.72
20011103014_1800266013.html,6.73913043478261,7.59090909090909
20011105002_1800265219.html,7.35,7.64
20011105002_1800265275.html,6.64,7.36
20011105002_1800265532.html,8.07,7.73
20011105002_1800265551.html,7.64,7.64
20011105002_1800265775.html,5.56,7.35
20011105002_1800265904.html,7.48,7.69
20011105002_1800265905.html,8.05,7.73
20011105004_1800265219.html,5.04,6.84
20011105004_1800265275.html,4.82,6.28
20011105004_1800265397.html,5.04,6.84
20011105004_1800265532.html,6.22,6.46
20011105004_1800265550.html,5.04,6.84
20011105004_1800265551.html,5.68,6.52
20011105004_1800265773.html,6.5357142857,6.9901960784
20011105004_1800265775.html,4.56,6.44
20011105004_1800265901.html,6.88,7.49
20011105004_1800265903.html,7.11,7.20
20011105004_1800265904.html,7.26,7.21
20011105004_1800265905.html,6.85,7.17
20011201001_1800265267.html,6.29,7.34
20011201001_1800265331.html,6.54,7.68
20011201001_1800265469.html,7.67,7.66
20011201001_1800265499.html,6.54,7.68
20011201001_1800265500.html,7.63,7.66
20011201001_1800265814.html,7.70,7.67
20011201001_1800265930.html,6.54,7.68
20011201001_1800265934.html,6.91,7.57
20011201002_1800265267.html,5.46,6.76
20011201002_1800265331.html,5.38,7.18
20011201002_1800265469.html,7.25,7.30
20011201002_1800265499.html,5.38,7.18
20011201002_1800265500.html,7.75,7.32
20011201002_1800265788.html,6.31,7.50
20011201002_1800265814.html,6.00,7.23
20011201002_1800265930.html,7.00,7.74
20011201002_1800265933.html,7.04,7.54
20011201002_1800265934.html,6.70,7.42
20011201003_1800265267.html,3.25,5.74
20011201003_1800265331.html,4.62,6.55
20011201003_1800265469.html,2.33,5.27
20011201003_1800265499.html,4.62,6.55
20011201003_1800265500.html,4.25,5.99
20011201003_1800265788.html,4.62,6.55
20011201003_1800265790.html,3.33,5.47
20011201003_1800265814.html,4.63,5.32
20011201003_1800265930.html,5.42,6.84
20011201003_1800265931.html,5.00,6.39
20011201003_1800265932.html,3.33,5.79
20011201003_1800265934.html,4.52,5.56
20011203001_1800265243.html,2.27,5.95
20011203001_1800265284.html,3.88,5.98
20011203001_1800265364.html,4.31,6.66
20011203001_1800265589.html,5.62,7.12
20011203001_1800265590.html,6.08,6.87
20011203001_1800265591.html,6.75,6.84
20011203001_1800265759.html,6.69,7.50
20011203001_1800265762.html,7.33,7.12
20011203001_1800266008.html,6.69230769230769,7.5
20011203001_1800266010.html,7.25,7.43877551020408
20011203001_1800266011.html,6.75,7.30327868852459
20011203001_1800266013.html,7.78260869565217,7.37209302325581
20011203002_1800265243.html,4.04,6.59
20011203002_1800265284.html,3.17,6.00
20011203002_1800265364.html,4.96,6.92
20011203002_1800265589.html,4.96,6.92
20011203002_1800265590.html,4.04,6.21
20011203002_1800265591.html,3.33,5.65
20011203002_1800265759.html,5.42,7.08
20011203002_1800265760.html,4.04,6.34
20011203002_1800265761.html,4.50,5.98
20011203002_1800265762.html,7.19,6.19
20011203002_1800266008.html,5.42307692307692,7.08108108108108
20011203002_1800266010.html,6.08333333333333,6.83673469387755
20011203002_1800266011.html,6.25,6.72131147540984
20011203002_1800266013.html,7.43478260869565,6.88953488372093
20011203003_1800265243.html,3.88,6.59
20011203003_1800265284.html,3.13,6.39
20011203003_1800265364.html,6.31,7.45
20011203003_1800265590.html,4.29,6.67
20011203003_1800265591.html,5.79,6.50
20011203003_1800265759.html,6.31,7.45
20011203003_1800265760.html,5.17,6.89
20011203003_1800265762.html,7.44,6.81
20011203003_1800266008.html,6.30769230769231,7.44594594594595
20011203003_1800266010.html,7.5,7.45918367346939
20011203003_1800266011.html,5.79166666666667,7.13114754098361
20011203003_1800266013.html,6.56521739130435,7.1046511627907
20011203004_1800265243.html,3.15,6.05
20011203004_1800265284.html,3.00,5.31
20011203004_1800265364.html,3.15,6.05
20011203004_1800265589.html,4.69,6.59
20011203004_1800265590.html,5.04,6.21
20011203004_1800265591.html,4.21,5.82
20011203004_1800265759.html,5.50,6.88
20011203004_1800265760.html,5.04,6.43
20011203004_1800265762.html,3.48,5.70
20011203004_1800266008.html,5.5,6.87837837837838
20011203004_1800266010.html,5.04166666666667,6.42857142857143
20011203004_1800266011.html,5.20833333333333,6.18852459016393
20011203004_1800266012.html,6.07407407407407,6.16778523489933
20011203004_1800266013.html,3.17391304347826,5.76744186046512
20011203005_1800265243.html,2.73,5.78
20011203005_1800265284.html,2.75,5.22
20011203005_1800265364.html,3.42,6.03
20011203005_1800265589.html,4.23,6.31
20011203005_1800265590.html,3.50,5.62
20011203005_1800265591.html,2.29,4.97
20011203005_1800265759.html,5.31,6.69
20011203005_1800265760.html,4.67,6.19
20011203005_1800265761.html,3.17,5.60
20011203005_1800265762.html,6.22,5.71
20011203005_1800266008.html,5.30769230769231,6.68918918918919
20011203005_1800266010.html,6.66666666666667,6.68367346938776
20011203005_1800266011.html,5.66666666666667,6.48360655737705
20011203005_1800266012.html,6.88888888888889,6.55704697986577
20011203005_1800266013.html,4.8695652173913,6.33139534883721
20011203006_1800265243.html,8.69,8.41
20011203006_1800265284.html,8.54,8.44
20011203006_1800265591.html,8.88,8.52
20011203006_1800265762.html,8.48,8.52
20011203006_1800266013.html,8.73913043478261,8.54651162790698
20011203008_1800265243.html,7.46,7.66
20011203008_1800265284.html,7.96,8.01
20011203008_1800265364.html,8.50,8.03
20011203008_1800265591.html,8.46,8.10
20011203008_1800265762.html,8.22,8.12
20011203008_1800266013.html,8.43478260869565,8.16279069767442
20011203009_1800265243.html,9.08,8.69
20011203009_1800265284.html,8.25,8.58
20011203009_1800265591.html,8.63,8.59
20011203009_1800265762.html,8.26,8.53
20011203009_1800266013.html,8.73913043478261,8.55813953488372
20011203010_1800265243.html,3.96,6.24
20011203010_1800265284.html,2.13,5.70
20011203010_1800265364.html,5.73,6.86
20011203010_1800265589.html,6.42,7.11
20011203010_1800265590.html,4.04,6.36
20011203010_1800265591.html,4.21,5.93
20011203010_1800265759.html,6.42,7.11
20011203010_1800265760.html,4.04,6.36
20011203010_1800265761.html,5.38,6.16
20011203010_1800265762.html,3.63,5.70
20011203010_1800266008.html,7.23076923076923,7.39189189189189
20011203010_1800266010.html,5.04166666666667,6.81632653061224
20011203010_1800266011.html,5.375,6.5327868852459
20011203010_1800266012.html,6.33333333333333,6.49664429530201
20011203010_1800266013.html,7.30434782608696,6.6046511627907
20011203011_1800265243.html,6.15,7.27
20011203011_1800265284.html,7.38,7.48
20011203011_1800265364.html,6.85,7.51
20011203011_1800265589.html,6.85,7.51
20011203011_1800265591.html,7.75,7.53
20011203011_1800265759.html,6.85,7.51
20011203011_1800265762.html,7.56,7.54
20011203011_1800266008.html,6.84615384615385,7.51351351351351
20011203011_1800266013.html,7.73913043478261,7.56395348837209
20011203013_1800265243.html,7.92,7.93
20011203013_1800265284.html,6.88,7.67
20011203013_1800265591.html,7.96,7.90
20011203013_1800265762.html,7.59,7.85
20011203013_1800266013.html,7.78260869565217,7.83720930232558
20011203014_1800265243.html,5.58,6.95
20011203014_1800265284.html,3.17,6.52
20011203014_1800265364.html,7.46,7.61
20011203014_1800265590.html,4.04,6.73
20011203014_1800265591.html,4.63,6.32
20011203014_1800265760.html,4.04,6.73
20011203014_1800265761.html,4.63,6.32
20011203014_1800265762.html,1.07,5.37
20011203014_1800266010.html,7.66666666666667,7.62244897959184
20011203014_1800266011.html,4.625,7.0327868852459
20011203014_1800266012.html,5.11111111111111,6.68456375838926
20011203014_1800266013.html,5.47826086956522,6.52325581395349
20011203015_1800265243.html,8.88,8.70
20011203015_1800265284.html,8.42,8.63
20011203015_1800265591.html,8.63,8.63
20011203015_1800265762.html,8.33,8.58
20011203015_1800266013.html,8.91304347826087,8.62209302325581
20011203016_1800265243.html,3.96,6.36
20011203016_1800265284.html,3.17,5.98
20011203016_1800265364.html,5.46,6.89
20011203016_1800265590.html,6.21,6.63
20011203016_1800265591.html,5.75,6.46
20011203016_1800265759.html,6.19,7.15
20011203016_1800265760.html,6.21,6.92
20011203016_1800265761.html,6.50,6.84
20011203016_1800265762.html,5.56,6.60
20011203016_1800266008.html,7,7.43243243243243
20011203016_1800266010.html,7.375,7.41836734693878
20011203016_1800266012.html,7.22222222222222,7.23489932885906
20011203016_1800266013.html,7.60869565217391,7.28488372093023
20011203017_1800265243.html,6.27,7.50
20011203017_1800265284.html,5.88,7.32
20011203017_1800265364.html,7.08,7.78
20011203017_1800265590.html,6.88,7.56
20011203017_1800265591.html,8.00,7.65
20011203017_1800265759.html,7.08,7.78
20011203017_1800265760.html,6.88,7.56
20011203017_1800265762.html,8.41,7.79
20011203017_1800266008.html,7.07692307692308,7.78378378378378
20011203017_1800266010.html,6.875,7.56122448979592
20011203017_1800266013.html,8.60869565217391,7.8953488372093
20011203018_1800265243.html,,
20011203018_1800265284.html,8.58,8.86
20011203018_1800265591.html,9.21,8.93
20011203018_1800265762.html,8.78,8.90
