
filename,sgpa,cgpa 
20012714036_1800265433.html,7.64 , 
22012714043_1800265842.html,3.75 , 
22012914009_1800265842.html,8.67 , 
22021814004_1800265432.html,7.17 , 
22011814015_1800265735.html,7.48 , 
22013214023_1800265735.html,7.1724137931 , 
22011914031_1800265735.html,8.24 , 
22012114072_1800265735.html,7.45 , 
20013314048_1800265434.html,R , 
20012514011_1800265434.html,R , 
20013414017_1800265433.html,R , 
22013214092_1800265430.html,8.00 , 
21013114007_1800265726.html,R , 
21012514048_1800265726.html,8.4285714286 , 
21012514021_1800265369.html,8.59 , 
23013614038_1800265840.html,3.87 , 
21012114091_1800265432.html,9.08 , 
21012514003_1800265844.html,1.77 , 
21013414057_1800265370.html,7.79 , 
21012414008_1800265844.html,7.08 , 
20011914047_1800265434.html,7.77 , 
22012714045_1800265735.html,7.66 , 
21012314011_1800265431.html,R , 
22012514029_1800265735.html,R , 
21012514056_1800265726.html,R , 
20013114072_1800265372.html,4.21 , 
20011914033_1800265434.html,R , 
21013014059_1800265726.html,R , 
21011814051_1800265725.html,7 , 
23015214029_1800265840.html,5.60 , 
21011914001_1800265370.html,3.21 , 
21013214028_1800265735.html,6.7931034483 , 
23015414041_1800265840.html,5.67 , 
20012114088_1800265434.html,7.00 , 
21011914049_1800265844.html,8.54 , 
20013314024_1800265846.html,8.42 , 
21013214035_1800265844.html,8.00 , 
21011914018_1800265370.html,4.86 , 
21013614008_1800265431.html,R , 
22013514041_1800265735.html,7.66 , 
23015214022_1800265840.html,4.97 , 
20013314005_1800265846.html,8.08 , 
21012114054_1800265370.html,3.45 , 
21013414016_1800265735.html,7.2413793103 , 
21012914012_1800265735.html,7.2413793103 , 
21013414041_1800265843.html,6.14 , 
20012114034_1800265433.html,R , 
20012114079_1800265844.html,7.15 , 
21012114050_1800265841.html,6.69 , 
21012514003_1800265430.html,R , 
22012414038_1800265734.html,7.14 , 
20012414059_1800265433.html,6.43 , 
22022314001_1800265844.html,8.23 , 
21013114009_1800265432.html,7.83 , 
23013514033_1800265840.html,6.60 , 
21012114008_1800265432.html,7.92 , 
21013114028_1800265735.html,6.8620689655 , 
22021614002_1800265844.html,7.38 , 
22013514021_1800265842.html,8.92 , 
20012514015_1800265434.html,8.08 , 
21013614058_1800265844.html,8.15 , 
20013614024_1800265846.html,2.67 , 
22012714024_1800265734.html,7.23 , 
20012314025_1800265434.html,7.31 , 
22012814049_1800265430.html,7.97 , 
20012814039_1800265434.html,R , 
22012514023_1800265734.html,6.7333333333 , 
21011814034_1800265726.html,8.2857142857 , 
22012714013_1800265430.html,7.24 , 
20013014028_1800265728.html,6.8666666667 , 
22013114083_1800265430.html,8.52 , 
22013014045_1800265735.html,7.7586206897 , 
21013414058_1800265843.html,5.79 , 
20012714030_1800265846.html,4.08 , 
22013514022_1800265735.html,8.76 , 
20012714015_1800265434.html,7.23 , 
21013214046_1800265844.html,7.69 , 
20012414038_1800265433.html,R , 
21012114006_1800265369.html,5.07 , 
22012114033_1800265841.html,7.14 , 
20013114059_1800265434.html,R , 
22013114110_1800265841.html,8.00 , 
22013314025_1800265842.html,8.17 , 
21013214047_1800265726.html,8.5 , 
22013414054_1800265735.html,8.3448275862 , 
22013114037_1800265735.html,R , 
20012814053_1800265434.html,7.46 , 
20012014042_1800265434.html,8.00 , 
21012114007_1800265726.html,8.1428571429 , 
21011914067_1800265844.html,7.85 , 
21013514053_1800265843.html,4.00 , 
21012214018_1800265370.html,6.31 , 
21013014059_1800265725.html,6.6666666667 , 
21011715004_1800265221.html,8.14 ,8.14 
21012214046_1800265844.html,7.77 , 
21012714003_1800265841.html,5.17 , 
22013514041_1800265842.html,3.83 , 
20012914052_1800265728.html,7.8 , 
21012614054_1800265369.html,7.97 , 
22012114099_1800265735.html,7.62 , 
21012414011_1800265844.html,1.69 , 
22013614028_1800265430.html,7.28 , 
21012214029_1800265843.html,7.07 , 
21013214005_1800265843.html,6.50 , 
21012914038_1800265432.html,R , 
23012214013_1800265840.html,4.50 , 
22013414048_1800265842.html,9.00 , 
21012114067_1800265370.html,5.62 , 
20012414049_1800265727.html,R , 
20013114113_1800265433.html,R , 
22012614036_1800265430.html,7.60 , 
22012614028_1800265842.html,9.17 , 
22011914068_1800265842.html,8.58 , 
20012814042_1800265845.html,7.53 , 
22013214106_1800265735.html,R , 
20013114055_1800265371.html,4.50 , 
20012714004_1800265843.html,5.86 , 
21013214005_1800265735.html,6.4482758621 , 
22013014055_1800265841.html,7.24 , 
21013314048_1800265726.html,8.2142857143 , 
21012614001_1800265370.html,7.10 , 
22013214001_1800265734.html,6.90 , 
20012214017_1800265846.html,7.75 , 
22012914040_1800265842.html,7.92 , 
21013614035_1800265370.html,3.48 , 
20012314008_1800265434.html,6.92 , 
21012614048_1800265432.html,7.58 , 
21012514061_1800265726.html,7.7857142857 , 
21011715006_1800265377.html,1.90 ,4.12 
21013014029_1800265725.html,R , 
21012314037_1800265844.html,2.77 , 
21013614059_1800265726.html,7.2142857143 , 
21013114095_1800265725.html,6.75 , 
21013214042_1800265432.html,6.58 , 
22013214081_1800265735.html,7.4137931034 , 
20011614025_1800265846.html,8.33 , 
21011814048_1800265370.html,8.03 , 
22021614006_1800265432.html,7.67 , 
22012614039_1800265735.html,R , 
21012414043_1800265432.html,R , 
21012914053_1800265432.html,7.50 , 
22013614002_1800265842.html,5.92 , 
21013214022_1800265370.html,4.17 , 
22012114078_1800265735.html,R , 
23012314031_1800265840.html,8.31 , 
21021914004_1800265728.html,R , 
20013114068_1800265371.html,5.08 , 
21013014053_1800265431.html,R , 
21011614042_1800265844.html,8.15 , 
20011614037_1800265846.html,8.75 , 
22021914006_1800265844.html,3.69 , 
23012014024_1800265840.html,6.07 , 
22022714001_1800265843.html,6.79 , 
22012314021_1800265430.html,R , 
21012114029_1800265735.html,R , 
20013214001_1800265728.html,7.0666666667 , 
21013314043_1800265431.html,7.59 , 
20012514046_1800265372.html,8.29 , 
21012314041_1800265431.html,7.38 , 
23013114010_1800265840.html,4.17 , 
20012314002_1800265727.html,R , 
22022914002_1800265432.html,7.67 , 
21012914038_1800265431.html,R , 
21013014060_1800265844.html,6.46 , 
21012614008_1800265844.html,7.62 , 
21012214034_1800265726.html,R , 
22012614054_1800265842.html,6.17 , 
20012314034_1800265433.html,6.43 , 
20012814007_1800265433.html,7.21 , 
21012514058_1800265431.html,R , 
21012114012_1800265726.html,7.6428571429 , 
20012614052_1800265843.html,5.57 , 
22012114016_1800265842.html,6.25 , 
21012114004_1800265432.html,R , 
21011914010_1800265726.html,R , 
22013514045_1800265842.html,7.33 , 
20013314031_1800265728.html,R , 
22012414019_1800265430.html,7.37 , 
23015214023_1800265840.html,6.77 , 
20012614053_1800265844.html,3.92 , 
20013614017_1800265372.html,3.29 , 
21022014003_1800265434.html,7.77 , 
21013014045_1800265370.html,5.90 , 
21013114111_1800265726.html,6.9285714286 , 
20012414002_1800265371.html,5.58 , 
22013414037_1800265735.html,8.275862069 , 
23013314008_1800265840.html,7.43 , 
21013214032_1800265844.html,7.77 , 
20013014039_1800265372.html,4.21 , 
20012514024_1800265728.html,R , 
21013014041_1800265726.html,7 , 
20013114039_1800265434.html,7.62 , 
20011715009_1800265528.html,7.19 ,7.37 
20013114047_1800265434.html,6.85 , 
20012814006_1800265432.html,R , 
20012114053_1800265726.html,7.0714285714 , 
21012314016_1800265370.html,6.79 , 
20013014022_1800265726.html,6.7857142857 , 
21012914004_1800265726.html,8.2142857143 , 
21011914046_1800265432.html,R , 
21012114018_1800265726.html,7.5714285714 , 
23013614054_1800265840.html,7.86 , 
22013214051_1800265841.html,5.72 , 
22013014002_1800265841.html,4.14 , 
22013414028_1800265735.html,7 , 
23012714005_1800265840.html,4.37 , 
23013114073_1800265840.html,5.07 , 
21013614006_1800265844.html,7.62 , 
23025214013_1800265842.html,5.58 , 
20011914045_1800265434.html,6.92 , 
21012114077_1800265735.html,7.1379310345 , 
21012314063_1800265844.html,7.31 , 
21011914029_1800265726.html,R , 
20013514015_1800265372.html,4.93 , 
20013114096_1800265372.html,7.00 , 
23012514066_1800265840.html,8.28 , 
21012614059_1800265726.html,7.9285714286 , 
20012314055_1800265846.html,8.33 , 
21013314015_1800265431.html,R , 
23022114001_1800265842.html,7.67 , 
20013014041_1800265844.html,4.85 , 
21011914041_1800265370.html,8.55 , 
21013414002_1800265726.html,R , 
21012514002_1800265844.html,7.46 , 
21012114105_1800265370.html,4.00 , 
23013114109_1800265840.html,7.93 , 
20013514024_1800265726.html,R , 
23012014004_1800265840.html,6.38 , 
20013014008_1800265434.html,R , 
22013614012_1800265734.html,7.1333333333 , 
20013214011_1800265433.html,7.93 , 
22012614059_1800265734.html,7.86 , 
22022514001_1800265844.html,8.46 , 
20012714067_1800265434.html,R , 
22012814045_1800265842.html,9.25 , 
21013114020_1800265370.html,6.41 , 
21013514060_1800265432.html,R , 
21012814042_1800265370.html,8.28 , 
21012714018_1800265370.html,7.90 , 
20013314018_1800265726.html,R , 
21013414051_1800265432.html,7.50 , 
20012914036_1800265846.html,8.42 , 
20011914008_1800265372.html,8.36 , 
21013414019_1800265370.html,5.72 , 
21013614042_1800265370.html,8.24 , 
21013314068_1800265432.html,R , 
20012714011_1800265844.html,2.85 , 
21012814010_1800265844.html,6.69 , 
21011914026_1800265370.html,6.41 , 
20012214045_1800265728.html,R , 
21013414018_1800265844.html,7.31 , 
21012914020_1800265841.html,5.76 , 
22011614001_1800265842.html,8.25 , 
20012914011_1800265372.html,8.43 , 
23012214056_1800265840.html,7.10 , 
20013314008_1800265844.html,4.62 , 
20013314027_1800265728.html,R , 
20013514023_1800265845.html,3.80 , 
22013214105_1800265841.html,4.83 , 
20012414050_1800265371.html,5.50 , 
21013014009_1800265843.html,4.71 , 
21012114022_1800265370.html,4.21 , 
20012014023_1800265434.html,7.69 , 
20011914043_1800265371.html,6.08 , 
21012114099_1800265432.html,7.67 , 
20012814056_1800265372.html,8.07 , 
21011814018_1800265370.html,8.07 , 
21013514012_1800265431.html,R , 
21011614012_1800265844.html,8.69 , 
22012314039_1800265430.html,R , 
22012614065_1800265842.html,7.92 , 
21012414045_1800265370.html,4.52 , 
21013414023_1800265431.html,R , 
22012514013_1800265842.html,3.50 , 
21013214040_1800265844.html,7.38 , 
20012614030_1800265727.html,R , 
22013014004_1800265842.html,5.58 , 
22013414053_1800265734.html,7.2068965517 , 
21012514005_1800265844.html,5.92 , 
22013314037_1800265842.html,3.83 , 
21012314055_1800265431.html,7.69 , 
20011614010_1800265846.html,9.17 , 
21012814059_1800265841.html,6.34 , 
20012314030_1800265434.html,7.08 , 
20013514043_1800265434.html,R , 
20012814036_1800265728.html,8.1333333333 , 
23013314030_1800265840.html,7.55 , 
22011914046_1800265735.html,7.52 , 
21013614038_1800265726.html,8.7857142857 , 
21012514005_1800265430.html,7.00 , 
22013614037_1800265430.html,7.60 , 
21012014033_1800265726.html,7.3571428571 , 
21013414010_1800265842.html,6.50 , 
20011914047_1800265728.html,8.8 , 
20012914025_1800265372.html,4.14 , 
20012014011_1800265433.html,R , 
22013014002_1800265430.html,R , 
23012314063_1800265840.html,7.34 , 
22013314044_1800265430.html,6.72 , 
20013314047_1800265726.html,R , 
21012814021_1800265369.html,4.97 , 
20013014003_1800265433.html,R , 
22012414044_1800265842.html,5.83 , 
22012614063_1800265735.html,8.1034482759 , 
21012814031_1800265370.html,5.52 , 
20013414012_1800265434.html,R , 
22012914057_1800265735.html,7.275862069 , 
21012414042_1800265726.html,R , 
21012114054_1800265844.html,3.69 , 
21011715004_1800265528.html,8.05 ,7.73 
23011914066_1800265840.html,7.97 , 
22013214077_1800265735.html,7.5517241379 , 
21012214030_1800265725.html,6.8333333333 , 
20012714031_1800265725.html,R , 
21013414017_1800265370.html,5.62 , 
23011914012_1800265840.html,6.93 , 
22013314093_1800265430.html,8.00 , 
22012114080_1800265842.html,7.42 , 
20012714038_1800265434.html,6.92 , 
21013414018_1800265370.html,6.31 , 
21012914055_1800265432.html,6.92 , 
20013014022_1800265372.html,3.21 , 
22013314036_1800265735.html,7.21 , 
21012114076_1800265370.html,5.00 , 
20013114019_1800265728.html,7.4 , 
22012314015_1800265735.html,7.41 , 
20012214053_1800265372.html,4.29 , 
22012514031_1800265842.html,5.67 , 
20012814046_1800265372.html,8.86 , 
20013614032_1800265726.html,R , 
22013114050_1800265735.html,8.3448275862 , 
20011614026_1800265372.html,9.21 , 
20013614008_1800265372.html,9.00 , 
20011814008_1800265372.html,7.36 , 
21012114110_1800265844.html,7.62 , 
23015314014_1800265840.html,6.38 , 
21013314067_1800265735.html,R , 
22013614037_1800265842.html,7.58 , 
21013314060_1800265735.html,7.2068965517 , 
20013114055_1800265843.html,6.71 , 
22013114113_1800265735.html,9.2413793103 , 
20012814034_1800265725.html,7.1666666667 , 
20011814009_1800265372.html,8.93 , 
23012514019_1800265840.html,4.03 , 
21011914038_1800265735.html,6.7586206897 , 
21011814011_1800265431.html,7.41 , 
21013414033_1800265370.html,7.55 , 
22013014037_1800265842.html,6.67 , 
21013114086_1800265370.html,5.14 , 
21012714037_1800265432.html,8.33 , 
20013414019_1800265727.html,R , 
22012614038_1800265842.html,8.25 , 
22013314028_1800265842.html,6.75 , 
20013514035_1800265844.html,5.77 , 
23013314070_1800265840.html,3.53 , 
20012114071_1800265434.html,7.08 , 
22015214004_1800265430.html,7.38 , 
23013514068_1800265840.html,2.93 , 
20012614051_1800265728.html,8.4666666667 , 
20011715004_1800265379.html,7.95 ,7.81 
21012614046_1800265726.html,R , 
23012514023_1800265840.html,8.13 , 
20012514062_1800265728.html,7.6666666667 , 
23015414020_1800265840.html,5.33 , 
20013314036_1800265846.html,9.17 , 
20011814036_1800265728.html,8.2 , 
20012814004_1800265726.html,6.6428571429 , 
20013214007_1800265846.html,7.67 , 
23021614002_1800265842.html,8.33 , 
20012314037_1800265728.html,8.6 , 
22013214058_1800265842.html,7.08 , 
21013514012_1800265843.html,4.71 , 
20012014050_1800265433.html,7.79 , 
21012214043_1800265843.html,7.29 , 
21013414051_1800265370.html,6.86 , 
22012414039_1800265735.html,R , 
20012114002_1800265846.html,7.92 , 
21011814029_1800265726.html,8.3571428571 , 
20011715012_1800265223.html,R ,7.16 
20011814044_1800265434.html,8.00 , 
20012514018_1800265433.html,R , 
20013014041_1800265434.html,R , 
23012114037_1800265840.html,4.73 , 
20012614038_1800265372.html,7.36 , 
21012814003_1800265370.html,6.48 , 
23011914054_1800265840.html,6.93 , 
23013314049_1800265840.html,4.70 , 
21013214044_1800265726.html,8.0714285714 , 
21012814032_1800265431.html,8.17 , 
23012114057_1800265840.html,4.00 , 
20012114036_1800265434.html,R , 
20012514031_1800265372.html,7.29 , 
21011715018_1800265527.html,6.19 ,6.88 
21013414059_1800265431.html,R , 
21013214053_1800265726.html,R , 
20012714061_1800265372.html,6.29 , 
21012614068_1800265432.html,7.33 , 
22013114039_1800265734.html,7.0333333333 , 
22013014052_1800265735.html,R , 
20013614004_1800265728.html,R , 
20012114052_1800265846.html,8.67 , 
21013314060_1800265432.html,R , 
22011814039_1800265735.html,8.41 , 
21021914010_1800265372.html,8.14 , 
22013514059_1800265430.html,7.76 , 
20013614010_1800265844.html,5.69 , 
23012214010_1800265840.html,8.34 , 
22013514062_1800265430.html,R , 
20013014037_1800265372.html,8.43 , 
21013014060_1800265432.html,7.08 , 
22022014008_1800265726.html,R , 
21012714044_1800265432.html,R , 
21011914045_1800265431.html,6.79 , 
20011914030_1800265728.html,8.9333333333 , 
21012614040_1800265726.html,6.5 , 
20012714064_1800265846.html,7.92 , 
22013114098_1800265430.html,7.97 , 
20012314009_1800265434.html,R , 
21012214005_1800265726.html,7.8571428571 , 
20012314004_1800265846.html,6.17 , 
20011715010_1800265851.html,7.32 ,7.25 
22013114023_1800265841.html,6.14 , 
23015414056_1800265840.html,8.14 , 
21013414023_1800265432.html,R , 
20012914056_1800265845.html,5.27 , 
21013514043_1800265431.html,R , 
22015214029_1800265842.html,7.83 , 
20011814031_1800265372.html,7.36 , 
21012014057_1800265843.html,6.93 , 
20013114113_1800265434.html,6.62 , 
21012214016_1800265844.html,3.85 , 
21013214056_1800265844.html,8.54 , 
20013614032_1800265372.html,2.14 , 
20013314047_1800265727.html,R , 
23015214004_1800265840.html,3.90 , 
21013314054_1800265431.html,R , 
21012014012_1800265370.html,8.17 , 
23011914069_1800265840.html,7.28 , 
20012014057_1800265372.html,5.93 , 
20013414018_1800265371.html,6.75 , 
21022614002_1800265433.html,R , 
21013014042_1800265432.html,7.58 , 
21012514022_1800265735.html,R , 
21012914002_1800265726.html,R , 
22012314048_1800265734.html,7.80 , 
21012914034_1800265735.html,R , 
20011914009_1800265728.html,R , 
21012614003_1800265369.html,7.52 , 
21012314049_1800265370.html,3.97 , 
21022114003_1800265726.html,6.7857142857 , 
21013214050_1800265432.html,R , 
22013114048_1800265841.html,6.97 , 
21012014028_1800265432.html,7.42 , 
20012114076_1800265727.html,R , 
20012814055_1800265845.html,6.33 , 
21013414002_1800265844.html,7.46 , 
20013114068_1800265727.html,R , 
20012114006_1800265372.html,5.14 , 
23012114025_1800265840.html,4.57 , 
20011914012_1800265728.html,8.3333333333 , 
21013214059_1800265844.html,9.38 , 
22012414041_1800265842.html,5.92 , 
21011914001_1800265725.html,6.9166666667 , 
20012914057_1800265846.html,6.67 , 
20013314025_1800265434.html,7.38 , 
20013514040_1800265846.html,6.00 , 
20013114066_1800265728.html,7.1333333333 , 
20013114062_1800265434.html,7.31 , 
23015314041_1800265840.html,7.40 , 
20012714030_1800265727.html,R , 
21013114103_1800265843.html,5.64 , 
21012314043_1800265843.html,5.07 , 
23011814022_1800265840.html,7.76 , 
21012614040_1800265431.html,R , 
23013414009_1800265840.html,8.38 , 
21011814044_1800265370.html,8.76 , 
21013214048_1800265844.html,6.15 , 
22013214007_1800265842.html,3.75 , 
22013214055_1800265842.html,8.25 , 
20012714004_1800265433.html,R , 
21013614017_1800265431.html,7.41 , 
21013114070_1800265735.html,R , 
20012414040_1800265372.html,8.00 , 
22013114023_1800265842.html,4.83 , 
23015214014_1800265840.html,5.90 , 
22012514015_1800265430.html,7.60 , 
20012914003_1800265727.html,R , 
22012214007_1800265734.html,7.3448275862 , 
20012414032_1800265846.html,5.83 , 
20013114108_1800265372.html,5.43 , 
21011914051_1800265726.html,7.6428571429 , 
22012314053_1800265430.html,7.33 , 
22012314042_1800265734.html,7.40 , 
22011814041_1800265735.html,7.48 , 
20011715010_1800265555.html,8.00 ,7.17 
22023114010_1800265843.html,7.14 , 
20012014009_1800265728.html,8.2666666667 , 
21012314050_1800265726.html,7.7142857143 , 
21013114062_1800265431.html,R , 
22022214005_1800265432.html,7.58 , 
20012214027_1800265843.html,6.79 , 
22012514046_1800265430.html,R , 
20012214002_1800265728.html,7.0666666667 , 
22012114007_1800265842.html,7.25 , 
22013414004_1800265735.html,7.3793103448 , 
21012814026_1800265431.html,7.14 , 
20013214011_1800265372.html,6.79 , 
21013614022_1800265370.html,4.38 , 
20013314008_1800265728.html,R , 
22022614002_1800265432.html,R , 
20013214004_1800265372.html,7.43 , 
21011814067_1800265432.html,6.58 , 
20011715004_1800265223.html,8.52 ,7.76 
21011814059_1800265432.html,7.25 , 
20013614031_1800265728.html,R , 
20012314019_1800265846.html,8.17 , 
22011814027_1800265735.html,8.17 , 
20012114001_1800265728.html,R , 
21013514003_1800265432.html,R , 
23011614013_1800265840.html,8.13 , 
21012814050_1800265735.html,7.1379310345 , 
20012214045_1800265846.html,7.08 , 
22013614003_1800265734.html,7 , 
21011914009_1800265726.html,6.9285714286 , 
21012914028_1800265841.html,5.66 , 
20011614036_1800265728.html,8.3333333333 , 
21012714031_1800265844.html,4.54 , 
23012414078_1800265840.html,7.83 , 
22012614021_1800265734.html,6.70 , 
22012114077_1800265735.html,7.83 , 
21013514045_1800265726.html,8 , 
20012814023_1800265846.html,7.67 , 
23013114102_1800265840.html,6.50 , 
22012914051_1800265430.html,7.97 , 
20012614007_1800265728.html,R , 
21012114067_1800265844.html,7.85 , 
21012714005_1800265431.html,R , 
22013114115_1800265430.html,6.80 , 
21013514026_1800265844.html,1.92 , 
21012614020_1800265431.html,7.00 , 
20013314031_1800265846.html,6.25 , 
21013114004_1800265844.html,4.62 , 
22013614033_1800265430.html,R , 
21013214060_1800265841.html,7.41 , 
21012514007_1800265844.html,6.46 , 
22012114013_1800265430.html,R , 
20013114037_1800265433.html,R , 
21012614061_1800265370.html,5.41 , 
21013514049_1800265843.html,7.00 , 
20012614009_1800265726.html,6.9285714286 , 
20012114032_1800265434.html,8.92 , 
21012214023_1800265370.html,6.93 , 
21022014002_1800265845.html,7.20 , 
20013314045_1800265372.html,4.07 , 
22012314052_1800265842.html,7.83 , 
21012414027_1800265726.html,R , 
22012714024_1800265430.html,R , 
20012714010_1800265727.html,R , 
21012514060_1800265432.html,7.67 , 
21013314030_1800265726.html,7.7857142857 , 
20012514051_1800265846.html,7.33 , 
20012814013_1800265372.html,5.21 , 
23011914032_1800265840.html,6.52 , 
21013414021_1800265726.html,R , 
20011814002_1800265728.html,8.1333333333 , 
20012914057_1800265432.html,R , 
21012514056_1800265843.html,3.14 , 
21012914063_1800265726.html,R , 
20013114113_1800265372.html,3.93 , 
20011715002_1800265223.html,8.05 ,7.71 
23015314027_1800265840.html,7.83 , 
21023114004_1800265728.html,7.3333333333 , 
20013514022_1800265846.html,6.17 , 
20013314013_1800265844.html,7.08 , 
20012214042_1800265846.html,6.83 , 
21012314003_1800265844.html,7.77 , 
22012414025_1800265430.html,6.70 , 
20012614047_1800265728.html,7.6 , 
23013614032_1800265840.html,5.69 , 
20012114085_1800265726.html,7.1428571429 , 
22011814036_1800265842.html,7.08 , 
20011914049_1800265846.html,8.00 , 
21013014048_1800265369.html,5.93 , 
20012714006_1800265844.html,7.08 , 
22012214048_1800265842.html,8.00 , 
21011914009_1800265844.html,7.69 , 
20011614016_1800265372.html,8.14 , 
22012314050_1800265430.html,R , 
22011614019_1800265735.html,8.83 , 
21013114110_1800265431.html,R , 
23012914094_1800265840.html,8.10 , 
21011914018_1800265844.html,0.92 , 
21013614003_1800265370.html,4.34 , 
22013414042_1800265430.html,8.53 , 
22012814019_1800265734.html,7.23 , 
22013414052_1800265842.html,8.17 , 
20012214009_1800265434.html,R , 
21013014006_1800265430.html,R , 
22013114098_1800265842.html,9.08 , 
22011814052_1800265735.html,8.10 , 
22012114087_1800265841.html,7.55 , 
22013614008_1800265842.html,5.00 , 
20011814051_1800265434.html,R , 
22012414011_1800265430.html,7.97 , 
21012214002_1800265370.html,3.21 , 
22015214020_1800265842.html,8.67 , 
20013314020_1800265434.html,R , 
20013614040_1800265846.html,7.25 , 
20013014028_1800265434.html,R , 
22012114003_1800265841.html,3.55 , 
22013614030_1800265430.html,R , 
21012014025_1800265432.html,7.83 , 
23013514022_1800265840.html,6.93 , 
20013114111_1800265845.html,7.13 , 
23012714054_1800265840.html,8.43 , 
21022114003_1800265846.html,7.30 , 
22013314060_1800265430.html,R , 
21012714053_1800265726.html,R , 
21013014022_1800265734.html,6.80 , 
21013414009_1800265726.html,8.6428571429 , 
22013114013_1800265430.html,R , 
20013614037_1800265372.html,7.00 , 
23012714006_1800265840.html,6.47 , 
21012514034_1800265844.html,7.62 , 
20012514007_1800265728.html,7.5333333333 , 
20012314016_1800265372.html,7.43 , 
23012714019_1800265840.html,5.21 , 
22012714019_1800265735.html,7.52 , 
21013414048_1800265726.html,R , 
22013114025_1800265842.html,8.42 , 
20011715028_1800265851.html,8.42 ,7.85 
20011814055_1800265728.html,8.2666666667 , 
20012014062_1800265846.html,8.25 , 
21012514032_1800265369.html,4.17 , 
20012114062_1800265433.html,R , 
20012914024_1800265726.html,R , 
20012514029_1800265728.html,7.3333333333 , 
21013214017_1800265432.html,6.75 , 
21013114065_1800265841.html,5.83 , 
21012514038_1800265735.html,6.9655172414 , 
22013214062_1800265735.html,7.1724137931 , 
20013214011_1800265846.html,8.17 , 
20013214020_1800265728.html,R , 
21013314017_1800265844.html,7.54 , 
22012914028_1800265430.html,7.67 , 
22023314004_1800265432.html,R , 
20012914039_1800265434.html,R , 
21012314059_1800265370.html,3.14 , 
22013214010_1800265734.html,R , 
20013014030_1800265728.html,7.9333333333 , 
23012114094_1800265840.html,3.27 , 
21013214050_1800265735.html,6.724137931 , 
20011814007_1800265372.html,8.00 , 
20013114107_1800265434.html,R , 
21011914062_1800265844.html,8.08 , 
21012414004_1800265369.html,9.00 , 
20013114110_1800265434.html,7.62 , 
22013114008_1800265842.html,7.67 , 
20012314022_1800265844.html,7.00 , 
22013314076_1800265842.html,4.67 , 
20012614052_1800265846.html,6.17 , 
21012914051_1800265432.html,R , 
20012114024_1800265727.html,R , 
21012614025_1800265432.html,8.17 , 
20013314021_1800265372.html,6.07 , 
21013114107_1800265844.html,6.08 , 
21012614031_1800265726.html,8.8571428571 , 
21012314043_1800265735.html,6.6896551724 , 
20012514034_1800265433.html,R , 
22012614011_1800265734.html,6.70 , 
21013514039_1800265431.html,R , 
21012414006_1800265431.html,R , 
20012014003_1800265433.html,R , 
21012114108_1800265370.html,8.03 , 
21013314053_1800265369.html,7.20 , 
20012114047_1800265728.html,8.2666666667 , 
20011614003_1800265372.html,9.14 , 
20013014019_1800265372.html,2.07 , 
20012914036_1800265434.html,7.54 , 
21012814015_1800265843.html,7.14 , 
21012814010_1800265726.html,R , 
21013114024_1800265369.html,6.24 , 
21011914001_1800265431.html,R , 
22012614007_1800265842.html,7.08 , 
22011914010_1800265842.html,8.17 , 
21013414045_1800265370.html,7.62 , 
20013114006_1800265726.html,R , 
21012814046_1800265431.html,R , 
22013514054_1800265430.html,7.41 , 
21012214003_1800265735.html,R , 
21012514037_1800265726.html,R , 
22012614045_1800265430.html,R , 
22011914069_1800265735.html,6.9310344828 , 
22012614010_1800265842.html,7.67 , 
20011814004_1800265434.html,7.92 , 
20012114015_1800265372.html,2.36 , 
22011614021_1800265735.html,8.28 , 
21012114027_1800265726.html,8.0714285714 , 
22011914038_1800265734.html,R , 
21012614034_1800265844.html,7.08 , 
20012014042_1800265846.html,8.42 , 
22012714061_1800265842.html,5.83 , 
20013114090_1800265433.html,7.36 , 
21013414044_1800265725.html,7.3333333333 , 
21013214068_1800265432.html,7.92 , 
21012714025_1800265432.html,R , 
21013114108_1800265431.html,7.03 , 
20012714026_1800265725.html,6.75 , 
23012114008_1800265840.html,8.21 , 
20013114104_1800265844.html,6.62 , 
22013014046_1800265842.html,6.67 , 
21012014001_1800265432.html,7.92 , 
22012214030_1800265735.html,7.7586206897 , 
20013014014_1800265728.html,6.9333333333 , 
20012014004_1800265844.html,6.85 , 
20012214013_1800265845.html,5.93 , 
21012414009_1800265432.html,7.50 , 
21013314014_1800265370.html,3.38 , 
20012814003_1800265846.html,7.08 , 
22021914002_1800265844.html,7.62 , 
23011614067_1800265840.html,5.03 , 
20012114013_1800265372.html,7.86 , 
23011614059_1800265840.html,8.17 , 
20013014020_1800265372.html,7.57 , 
20011814034_1800265846.html,8.67 , 
21013014028_1800265725.html,R , 
22013314030_1800265842.html,8.17 , 
22013614060_1800265734.html,7.1379310345 , 
22021914005_1800265844.html,7.38 , 
21012514044_1800265432.html,6.75 , 
21012114004_1800265370.html,3.24 , 
21013414026_1800265432.html,R , 
21012514057_1800265370.html,8.62 , 
20012114039_1800265434.html,R , 
20012414006_1800265728.html,8.1333333333 , 
20012914023_1800265371.html,6.00 , 
21013514021_1800265726.html,8.1428571429 , 
22021614002_1800265432.html,7.50 , 
20013514042_1800265372.html,6.36 , 
20012314018_1800265727.html,6.8461538462 , 
21023614009_1800265846.html,8.22 , 
20013114057_1800265372.html,8.00 , 
20012214053_1800265433.html,R , 
21013014047_1800265726.html,9.1428571429 , 
