file_name,cgpa,scgpa
btech/found/21010101009_1800265787.html,5.48,5.25
btech/found/23020505003_1800265901.html,8.58,8.58
btech/found/22010103045_1800266005.html,6.42,6.04
btech/found/22010103015_1800265783.html,5.81,5.42
btech/found/22010505011_1800265530.html,6.33,6.33
btech/found/22011103017_1800266007.html,3.00,2.42
btech/found/21011403013_1800265238.html,3.25,3.25
btech/found/20011103010_1800266010.html,7.26,6.73076923076923
btech/found/20010104011_1800265518.html,7.87,7.67
btech/found/22011305001_1800265900.html,4.88,4.96
btech/found/21011005001_1800265771.html,3.83,3.5
btech/found/21011403003_1800265589.html,"Result MA-301 ,HS-305, CS-302 ,EC-302 ,CS-303,",3.73
btech/found/22010103020_1800265479.html,5.04,5.04
btech/found/21021001012_1800265933.html,7.88,7.70
btech/found/23010501048_1800265991.html,2.48,2.48
btech/found/21010101028_1800265928.html,6.04,6.04
btech/found/21010505006_1800265395.html,5.63,5.63
btech/found/20010305029_1800265775.html,6.38,3.30
btech/found/22010501026_1800265929.html,1.48,1.71
btech/found/20010305019_1800265532.html,7.18,6.96
btech/found/20010101023_1800265930.html,6.31,3.96
btech/found/1613613511_1800265903.html,7.41,6.44
btech/found/22020401029_1800265468.html,Result PASS,8.27
btech/found/21010501050_1800265498.html,4.52,3.83
btech/found/22010505062_1800265530.html,7.75,7.75
btech/found/21010204001_1800265596.html,4.38,4.38
btech/found/22011305006_1800265901.html,7.18,8.00
btech/found/23010102030_1800266016.html,Result PASS,7.26
btech/found/21010301016_1800265787.html,3.33,3.13
btech/found/21010205001_1800265773.html,5.40,6.31
btech/found/21020301004_1800265267.html,Result PASS,8.00
btech/found/23010305036_1800265979.html,5.83,5.83
btech/found/20010101028_1800265331.html,Result PASS,7.59
btech/found/22010301072_1800265812.html,2.96,1.92
btech/found/20010101003_1800265267.html,Result PASS,8.77
btech/found/22010205008_1800265530.html,1.54,1.54
btech/found/21011203001_1800265362.html,"Result MA-101, PH-101 ,",4.83
btech/found/21021405001_1800265905.html,5.81,4.15
btech/found/22010401035_1800265930.html,5.42,5.31
btech/found/21021001013_1800265814.html,4.42,4.33
btech/found/22011303021_1800266007.html,2.67,2.21
btech/found/21010501045_1800265788.html,6.35,5.08
btech/found/21010104044_1800265820.html,6.86,7.46
btech/found/20010401011_1800265267.html,Result PASS,8.23
btech/found/20010205032_1800265905.html,5.56,4.65
btech/found/21010104034_1800265816.html,6.80,6.46
btech/found/22010301032_1800265930.html,5.04,4.19
btech/found/20010501013_1800265469.html,5.71,4.96
btech/found/22010401023_1800265930.html,3.85,4.08
btech/found/20010305041_1800265904.html,6.53,4.70
btech/found/21020505002_1800265775.html,8.07,8.07
btech/found/20011303009_1800266010.html,7.52040816326531,6
btech/found/23010301069_1800265991.html,3.78,3.78
btech/found/21010603035_1800265299.html,"Result ME-103,",7.23
btech/found/22010603011_1800266009.html,1.84722222222222,0.833333333333333
btech/found/20010104028_1800265821.html,7.28,5.75
btech/found/20010603053_1800265762.html,Result PASS,7.54
btech/found/23010505013_1800265979.html,6.26,6.26
btech/found/21021001011_1800265331.html,"Result MA-301 ,CE-301 , CE-302 ,CE-303 ,CE-304,",2.17
btech/found/21010901018_1800265291.html,"Result MA-202, CH-101 ,EE-101 ,EC-101 ,",4.54
btech/found/23010102048_1800266016.html,Result PASS,8.57
btech/found/20010505052_1800265551.html,5.06,3.15
btech/found/22011203016_1800265758.html,"Result HS-201, MA-202,",4.00
btech/found/21010501006_1800265932.html,5.19,5.50
btech/found/22011203026_1800266006.html,4.83,4.83
btech/found/20010203010_1800266013.html,6.73255813953488,7.1304347826087
btech/found/22010501071_1800265467.html,"Result ME-101 ,",5.46
btech/found/21010101042_1800265932.html,7.98,6.29
btech/found/21011103007_1800265299.html,"Result MA-202, ME-103,",6.06
btech/found/21021003006_1800265243.html,6.50,6.50
btech/found/21021003004_1800265284.html,"Result MA-401 ,CS-402 ,HS-410(EL) ,CS-411(P) ,CS-412(P),",2.56
btech/found/20010205004_1800265219.html,7.03,6.08
btech/found/20010905002_1800265219.html,6.69,5.00
btech/found/22011503006_1800265587.html,Result PASS,7.04
btech/found/21010305022_1800265900.html,6.15,5.17
btech/found/21020304004_1800265518.html,7.13,7.38
btech/found/22010104037_1800265983.html,3.52,2.04
btech/found/22021005011_1800265531.html,4.67,4.67
btech/found/23010104067_1800265989.html,4.17,4.17
btech/found/21011201013_1800265929.html,7.04,6.83
btech/found/22011503006_1800266007.html,6.75,6.46
btech/found/21011303006_1800266011.html,8.40163934426229,8.58333333333333
btech/found/21021403001_1800265284.html,Result PASS,7.31
btech/found/21020903002_1800265762.html,Result PASS,7.73
btech/found/23011505005_1800265979.html,2.91,2.91
btech/found/21010501010_1800265468.html,"Result MA-301 ,CE-301 , CE-302 ,CE-303,CE-304,",1.81
btech/found/20011405001_1800265901.html,7.28,6.73
btech/found/21020104007_1800265518.html,7.76,7.79
btech/found/20010204003_1800265270.html,5.26,4.50
btech/found/21020204016_1800265270.html,6.18,6.54
btech/found/20010905004_1800265773.html,6.7448979592,5.5384615385
btech/found/20010505016_1800265532.html,6.95,6.93
btech/found/21020101004_1800265934.html,8.51,9.04
btech/found/22011403013_1800266007.html,5.00,5.42
btech/found/22010203042_1800266006.html,4.42,4.42
btech/found/21021501005_1800265934.html,7.01,7.00
btech/found/21010505044_1800265900.html,4.65,4.50
btech/found/22010304009_1800265982.html,4.46,4.46
btech/found/22021101004_1800265932.html,4.47,2.00
btech/found/20010104033_1800265518.html,7.06,5.79
btech/found/22011405007_1800265901.html,3.27,3.15
btech/found/21021005002_1800265775.html,6.37,5.22
btech/found/23010104023_1800265989.html,5.57,5.57
btech/found/22020901001_1800265931.html,5.38,4.83
btech/found/20010104027_1800265988.html,8.58,8.57
btech/found/20010101001_1800265267.html,"Result MA-401 ,CE-401 , CE-402 ,CE-403 ,",4.92
btech/found/21020505004_1800265532.html,8.53,8.67
btech/found/20010603006_1800266013.html,8.63218390804598,8.1304347826087
btech/found/20010905003_1800265901.html,6.90,5.58
btech/found/23010204013_1800265989.html,2.30,2.30
btech/found/21011403011_1800266010.html,4.96,5.84615384615385
btech/found/21020101007_1800265814.html,7.84,7.78
btech/found/22015103008_1800266018.html,5.43,5.05
btech/found/21021101002_1800265934.html,6.87,6.39
btech/found/22010301047_1800265467.html,Result PASS,8.17
btech/found/20010203034_1800265591.html,Result PASS,7.45
btech/found/21010603019_1800266010.html,4.93877551020408,5.80769230769231
btech/found/23010102073_1800266016.html,Result PASS,8.17
btech/found/23021105003_1800265901.html,3.38,3.38
btech/found/21010203033_1800265760.html,Result PASS,7.95
btech/found/22021001024_1800265931.html,6.14,5.50
btech/found/21010301022_1800265468.html,Result PASS,7.24
btech/found/21010603048_1800265589.html,"Result CS-302 ,CS-303,",6.46
btech/found/22010301036_1800265467.html,"Result MA-101, PH-101 ,ME-101 ,HS-102 ,",2.42
btech/found/21010101057_1800265329.html,Result PASS,7.46
btech/found/22010203020_1800265758.html,"Result MA-202,",6.06
btech/found/21011103015_1800265238.html,6.04,6.04
btech/found/20010603009_1800265284.html,Result PASS,8.07
btech/found/21010203013_1800266011.html,5.18032786885246,3.08333333333333
btech/found/21010101067_1800265932.html,5.78,4.42
btech/found/21021203002_1800265762.html,"Result CS-602,",7.09
btech/found/22010203033_1800265757.html,"Result PH-101 ,",6.04
btech/found/21020205017_1800265775.html,6.38,5.19
btech/found/22010505039_1800265771.html,6.79,7
btech/found/21021105003_1800265904.html,7.18,6.11
btech/found/20011201003_1800265934.html,5.56,4.52
btech/found/22010903012_1800266009.html,3.26388888888889,2.41666666666667
btech/found/23011403026_1800266016.html,"Result PHY-111, HS-111, EE-111 ,MA-111 ,EVS-111 ,",1.78
btech/found/21020203002_1800266013.html,8.33870967741935,8.43478260869565
btech/found/21010101007_1800265932.html,6.61,5.63
btech/found/20010501011_1800265469.html,5.49,3.50
btech/found/22011401002_1800265812.html,4.13,4.38
btech/found/20010505009_1800265775.html,7.26,6.22
btech/found/23011403007_1800266016.html,"Result EE-111 ,MA-111 ,",4.57
btech/found/20010101012_1800265814.html,7.77,7.59
btech/found/21021101005_1800265500.html,3.63,3.42
btech/found/20010101021_1800265814.html,5.74,5.59
btech/found/20010501036_1800265267.html,"Result CE-401 , CE-403 ,CE-404 ,",5.88
btech/found/21010505031_1800265770.html,4.33,4.33
btech/found/21010101008_1800265932.html,7.15,5.79
btech/found/21010603050_1800265589.html,"Result MA-301 ,CS-302 ,",6.63
btech/found/20010703007_1800265760.html,Result PASS,7.86
btech/found/22010505056_1800265771.html,2.02,2.25
btech/found/20010304014_1800265270.html,7.78,7.67
btech/found/21011203017_1800266011.html,8.83606557377049,9.04166666666667
btech/found/20010305029_1800265905.html,6.71,6.75
btech/found/20010305019_1800265219.html,7.12,6.27
btech/found/22010104001_1800265984.html,6.51,6.96
btech/found/20010301003_1800265814.html,7.11,6.89
btech/found/20010205012_1800265905.html,6.53,7.00
btech/found/23010101033_1800265991.html,3.17,3.17
btech/found/23020107010_1800265917.html,2.74,2.74
btech/found/20010203048_1800265284.html,Result PASS,8.22
btech/found/22020505001_1800265903.html,8.18,8.44
btech/found/22011401008_1800265812.html,4.63,5.00
btech/found/21010101034_1800265291.html,Result PASS,7.90
btech/found/22010501053_1800265930.html,4.51,4.12
btech/found/23020401011_1800265930.html,7.04,7.04
btech/found/21010305008_1800265773.html,6.10,5.00
btech/found/22020205013_1800265773.html,6.62,6.12
btech/found/21010905011_1800265900.html,5.35,6.38
btech/found/21010401023_1800265786.html,3.79,3.79
btech/found/21021005010_1800265551.html,6.48,6.43
btech/found/23011203011_1800266016.html,Result PASS,7.04
btech/found/22011103001_1800265587.html,"Result PH-101 ,ME-101 ,",5.21
btech/found/23010903015_1800266016.html,"Result PHY-111, MA-111 ,",4.48
btech/found/21011203008_1800265760.html,Result PASS,7.33
btech/found/21011005003_1800265900.html,7.25,6.46
btech/found/22010305018_1800265771.html,6.38,7.04
btech/found/20010305017_1800265904.html,6.40,4.44
btech/found/22011403013_1800266009.html,5.12162162162162,5.34615384615385
btech/found/20011203002_1800265760.html,"Result CS-401 , CS-404 ,EC-402,",6.34
btech/found/23010101044_1800265991.html,1.61,1.61
btech/found/23010304044_1800265989.html,4.26,4.26
btech/found/23020401030_1800265930.html,7.50,7.50
btech/found/22010304022_1800265984.html,8.04,8.00
btech/found/23020107035_1800265917.html,7.74,7.74
btech/found/20010903003_1800265364.html,"Result MA-301 ,",6.96
btech/found/22010104022_1800265815.html,2.10,1.92
btech/found/22010501007_1800265930.html,2.59,2.04
btech/found/20010501052_1800265934.html,7.53,7.70
btech/found/21020107002_1800265779.html,2.85,2.48
btech/found/22021101003_1800265932.html,7.04,6.81
btech/found/23010306065_1800265980.html,3.78,3.78
btech/found/22010103037_1800265782.html,3.13,3.13
btech/found/20011203005_1800265759.html,"Result MA-301 ,EC-302 ,",6.69
btech/found/22020401031_1800265932.html,7.78,7.67
btech/found/22011003020_1800266006.html,4.25,4.25
btech/found/20010301009_1800265932.html,7.36,5.96
btech/found/20010104044_1800265988.html,3.80,3.57
btech/found/22010101055_1800265812.html,6.29,6.04
btech/found/21010501014_1800265498.html,7.13,6.75
btech/found/22020901026_1800265468.html,"Result MA-301 ,CE-301 , CE-302 ,CE-303 ,",2.88
btech/found/22010203019_1800266007.html,5.15,4.71
btech/found/21021005010_1800265275.html,"Result MA-401 ,EE-403 ,HS-410(EL) ,",5.71
btech/found/22010103029_1800266004.html,1.58,2.08
btech/found/22010104020_1800265815.html,2.19,1.46
btech/found/21021001011_1800265267.html,"Result MA-401 ,CE-401 , CE-402 ,CE-403 ,",2.82
btech/found/21010501057_1800265928.html,5.04,5.04
btech/found/22020505003_1800265773.html,8.13,8.62
btech/found/21021001015_1800265934.html,4.05,4.26
btech/found/21010205028_1800265900.html,5.71,4.96
btech/found/23010306041_1800265980.html,3.43,3.43
btech/found/20010104054_1800265817.html,8.10,7.35
btech/found/20011103007_1800265364.html,"Result MA-301 ,HS-305, CS-301 , EC-302 ,CS-303,",5.47
btech/found/22010505067_1800265530.html,2.75,2.75
btech/found/20011203020_1800265284.html,Result Pass,8.58
btech/found/22011403026_1800265587.html,"Result MA-101, ME-101 ,",4.96
btech/found/23010101043_1800265991.html,3.04,3.04
btech/found/22020901001_1800265930.html,5.92,5.92
btech/found/20010305051_1800265905.html,7.19,7.85
btech/found/21010101029_1800265788.html,4.80,3.85
btech/found/20010305053_1800265775.html,5.62,3.59
btech/found/22010203013_1800266006.html,5.21,5.21
btech/found/22010104013_1800265984.html,3.63,2.25
btech/found/22010305041_1800265771.html,5.17,5.46
btech/found/22020401026_1800265932.html,6.04,5.63
btech/found/20010305057_1800265905.html,8.59,9.05
btech/found/21010301007_1800265291.html,"Result MA-202,",6.46
btech/found/21020204009_1800265518.html,6.34,6.50
btech/found/23021005016_1800265901.html,8.08,8.08
btech/found/21021301001_1800265267.html,"Result MA-401 ,CE-401 , CE-402 ,CE-403 ,",5.24
btech/found/21010203037_1800265760.html,Result PASS,6.41
btech/found/22010501019_1800265467.html,"Result CS-101 ,",4.83
btech/found/20011103013_1800265591.html,"Result CS-503 , CS-504 ,",6.33
btech/found/22011505001_1800265900.html,4.88,3.38
btech/found/22010304004_1800265516.html,1.67,1.67
btech/found/22010205013_1800265899.html,4.92,4.92
btech/found/22010205043_1800265901.html,1.03,1.19
btech/found/20010603015_1800266008.html,7.09459459459459,6.61538461538461
btech/found/20011203014_1800265590.html,"Result CS-401 , CS-402 ,CS-404 ,",6.73
btech/found/21010505047_1800265548.html,4.67,4.67
btech/found/22010103061_1800265479.html,6.46,6.46
btech/found/20011503011_1800265591.html,Result PASS,8.21
btech/found/22010101001_1800265929.html,5.21,4.00
btech/found/22010203025_1800265587.html,"Result MA-101,",5.75
btech/found/21021003004_1800265590.html,"Result MA-401 ,CS-402 ,EC-402,CS-411(P) ,CS-412(P),",3.00
btech/found/22010305042_1800265901.html,2.55,2.54
btech/found/20011105004_1800265219.html,6.84,5.04
btech/found/22020401031_1800265468.html,Result PASS,7.88
btech/found/21020203001_1800266013.html,7.60483870967742,8.34782608695652
btech/found/21010501052_1800265788.html,5.92,5.62
btech/found/20010501038_1800265469.html,6.40,5.35
btech/found/21020205002_1800265532.html,6.79,6.80
btech/found/22010305077_1800265530.html,3.67,3.67
btech/found/22010301042_1800265812.html,7.38,7.17
btech/found/20011503002_1800266010.html,6.05,6.03846153846154
btech/found/21010905008_1800265903.html,4.43,3.74
btech/found/21020903007_1800265591.html,Result PASS,7.65
btech/found/21020401003_1800265267.html,Result PASS,8.08
btech/found/21010304039_1800265517.html,5.93,4.23
btech/found/20010305045_1800265275.html,"Result EE-403 ,",7.38
btech/found/20010101034_1800265934.html,6.48,4.61
btech/found/20011005002_1800265275.html,"Result MA-401 ,EE-403 ,",6.26
btech/found/20010301052_1800265934.html,6.68,5.87
btech/found/20010505049_1800265905.html,7.07,7.85
btech/found/21010501037_1800265931.html,2.42,2.17
btech/found/21010104031_1800265517.html,4.73,4.27
btech/found/21010107021_1800265919.html,3.79,5.20
btech/found/21020905015_1800265275.html,Result PASS,8.08
btech/found/21010905010_1800265771.html,3.25,3.21
btech/found/20011303007_1800266013.html,7.37209302325581,5.04347826086957
btech/found/20010203013_1800265591.html,"Result CS-504 ,",6.80
btech/found/20011203018_1800265284.html,Result PASS,8.86
btech/found/21011303020_1800265760.html,"Result MA-401 ,CS-401 , EC-402,",4.34
btech/found/20011303003_1800265591.html,"Result CS-501 ,CS-503 , CS-504 ,",5.75
btech/found/21010104033_1800265816.html,8.76,9.13
btech/found/21020204009_1800265599.html,6.54,6.54
btech/found/23021005018_1800265901.html,8.46,8.46
btech/found/20010505029_1800265275.html,Result PASS,7.52
btech/found/20011101008_1800265267.html,"Result CE-401 , CE-402 ,CE-403 ,",5.23
btech/found/20010101049_1800265469.html,8.62,8.13
btech/found/20010301056_1800265469.html,6.27,3.65
btech/found/21010401010_1800265291.html,"Result CH-101 ,EE-101 ,",5.65
btech/found/22020401019_1800265813.html,4.24,3.92
btech/found/22010305041_1800265899.html,4.88,4.88
btech/found/21010603015_1800266008.html,6.31944444444444,6.70833333333333
btech/found/21010901017_1800265329.html,"Result MA-101, PH-101 ,ME-101 ,ME-102,HS-102 ,",2.63
btech/found/21021503001_1800265591.html,Result PASS,6.88
btech/found/22010104048_1800265982.html,5.58,5.58
btech/found/22011203027_1800266009.html,6.16216216216216,5.84615384615385
btech/found/21010901017_1800265932.html,2.93,3.31
btech/found/22010203045_1800265587.html,Result PASS,7.88
btech/found/21021301001_1800265790.html,6.14,5.08
btech/found/22021005004_1800265773.html,7.13,7.00
btech/found/22021401004_1800265932.html,6.73,4.50
btech/found/21010304032_1800265517.html,5.84,4.88
btech/found/22010104032_1800265984.html,3.50,4.13
btech/found/21021101007_1800265789.html,2.92,2.08
btech/found/21010205004_1800265770.html,6.92,6.92
btech/found/22010501015_1800265928.html,4.50,4.50
btech/found/21021003001_1800265762.html,Result PASS,5.81
btech/found/21020901026_1800265814.html,7.69,7.70
btech/found/22010101053_1800265812.html,3.77,3.88
btech/found/20011103010_1800265284.html,"Result CS-404 ,HS-410(EL) ,",6.78
btech/found/21020905007_1800265905.html,6.36,6.85
btech/found/21021405002_1800265551.html,5.22,4.86
btech/found/20010603048_1800265364.html,Result PASS,7.62
btech/found/21010301013_1800265932.html,6.02,5.31
btech/found/20010505056_1800265397.html,5.14,1.46
btech/found/20011203008_1800265243.html,7.66,7.46
btech/found/21010401018_1800265498.html,6.60,6.17
btech/found/20010104044_1800265821.html,5.10,3.25
btech/found/23020305003_1800265901.html,7.85,7.85
btech/found/22010603067_1800266006.html,2.08,2.08
btech/found/22010103019_1800266004.html,3.21,3.79
btech/found/21021303008_1800266008.html,6.125,6.125
btech/found/21010505018_1800265903.html,4.83,5.30
btech/found/21011303011_1800265299.html,"Result MA-202, EE-101 ,",4.42
btech/found/21010104017_1800265337.html,"Result HS-102 ,",6.17
btech/found/22010203002_1800265587.html,"Result MA-101,",5.29
btech/found/21011203014_1800265760.html,"Result MA-401 ,",7.61
btech/found/20011403001_1800265589.html,"Result MA-301 ,CS-303,",6.49
btech/found/21010104001_1800265292.html,Result PASS,7.90
btech/found/21020901015_1800265814.html,6.47,6.07
btech/found/20011003011_1800266013.html,8.41279069767442,8.26086956521739
btech/found/21010305041_1800265773.html,8.44,8.92
btech/found/23021001014_1800265930.html,7.00,7.00
btech/found/20011203001_1800266013.html,7.37209302325581,7.78260869565217
btech/found/22010903001_1800265758.html,"Result HS-201, MA-202, HS-103 ,",5.46
btech/found/22010107001_1800265771.html,4.19,3.67
btech/found/20010104020_1800265270.html,5.92,3.88
btech/found/22010107015_1800265771.html,4.23,3.96
btech/found/15802_1800265830.html,Total R,Civil Engineering
btech/found/22010205040_1800265530.html,2.33,2.33
btech/found/23011503001_1800266016.html,"Result EE-111 ,MA-111 ,",4.52
btech/found/22011503010_1800265757.html,Result PASS,6.79
btech/found/21021005015_1800265904.html,6.35,4.93
btech/found/20010501028_1800265267.html,"Result CE-402 ,CE-404,",5.38
btech/found/20010401026_1800265499.html,6.54,5.35
btech/found/23010205055_1800265979.html,3.78,3.78
btech/found/22010603024_1800265757.html,Result PASS,6.96
btech/found/20010505052_1800265904.html,5.44,5.00
btech/found/21020401002_1800265814.html,7.61,7.33
btech/found/23010305023_1800265979.html,7.70,7.70
btech/found/22011501002_1800265930.html,6.01,5.12
btech/found/22010205022_1800265901.html,1.39,1.35
btech/found/21010301007_1800265932.html,5.35,2.50
btech/found/22010301011_1800265930.html,6.54,5.77
btech/found/21020905004_1800265219.html,6.88,6.88
btech/found/22020204008_1800265984.html,4.69,4.69
btech/found/21010905001_1800265901.html,3.89,3.04
btech/found/21010101067_1800265930.html,6.30,5.58
btech/found/22011103019_1800265757.html,"Result HS-101, ME-101 ,CS-101 ,",4.42
btech/found/22010501033_1800265929.html,5.13,4.67
btech/found/22020901010_1800265468.html,"Result CE-301 ,",5.58
btech/found/22010103051_1800265783.html,7.35,7.00
btech/found/21021105001_1800265532.html,8.35,8.56
btech/found/22010104065_1800265984.html,5.61,4.92
btech/found/22010401022_1800265812.html,5.06,4.75
btech/found/23010503050_1800266016.html,"Result MA-111 ,",6.17
btech/found/20010104019_1800265988.html,7.04,6.17
btech/found/21010203015_1800265757.html,Result PASS,7.17
btech/found/22010103073_1800266004.html,4.69,4.54
btech/found/20010603024_1800265591.html,Result PASS,7.62
btech/found/22011303029_1800266007.html,5.08,5.04
btech/found/20010101021_1800265932.html,5.92,4.29
btech/found/22020107003_1800265777.html,5.48,5.48
btech/found/22010505060_1800265770.html,6.5833333333,6.5833333333
btech/found/22010203020_1800266009.html,6.51351351351351,7.34615384615385
btech/found/22010204022_1800265982.html,2.67,2.67
btech/found/23021003002_1800266009.html,4.83333333333333,4.83333333333333
btech/found/20010104051_1800265270.html,7.61,7.17
btech/found/20010104062_1800265985.html,6.01,5.04
btech/found/22020301005_1800265813.html,8.28,8.33
btech/found/20011103007_1800266012.html,5.57516339869281,5.33333333333333
btech/found/22011303035_1800266006.html,6.04,6.04
btech/found/20010401018_1800265331.html,"Result MA-301 ,HS-305, CE-301 , CE-302 ,",5.53
btech/found/21010104017_1800265819.html,5.92,5.17
btech/found/21011303012_1800266006.html,7.21,7.21
btech/found/21010305061_1800265773.html,7.42,7.27
btech/found/23010106028_1800265980.html,5.09,5.09
btech/found/21021101006_1800265500.html,6.25,6.31
btech/found/22010204020_1800265815.html,1.50,0.88
btech/found/22010104054_1800265516.html,6.58,6.58
btech/found/21010203015_1800265587.html,"Result MA-101,",6.17
btech/found/22021203005_1800265759.html,"Result MA-301 ,",6.96
btech/found/21010401011_1800265929.html,3.19,3.33
btech/found/21010203029_1800265238.html,6.54,6.54
btech/found/21020204007_1800265518.html,5.73,6.46
btech/found/23010102025_1800266016.html,"Result PHY-111, HS-111, EE-111 ,MA-111 ,",2.39
btech/found/21020107016_1800265281.html,Result PASS,7.08
btech/found/22010103052_1800265783.html,3.88,4.50
btech/found/20010101035_1800265469.html,7.89,7.42
btech/found/23011003019_1800266016.html,"Result MA-111 ,",6.30
btech/found/22020203003_1800265589.html,Result PASS,7.58
btech/found/21010104040_1800265816.html,7.11,6.13
btech/found/21020501007_1800265469.html,8.07,8.27
btech/found/22011503010_1800265587.html,"Result ME-101 ,",6.04
btech/found/20010301049_1800265932.html,5.80,2.19
btech/found/20010501035_1800265934.html,6.66,7.35
btech/found/21011203019_1800265362.html,"Result MA-101,",6.38
btech/found/22010301049_1800265812.html,7.83,7.63
btech/found/22010301073_1800265812.html,7.56,7.67
btech/found/22010203036_1800265757.html,Result PASS,6.71
btech/found/21010104006_1800265820.html,6.50,6.23
btech/found/20010501048_1800265934.html,5.68,4.78
btech/found/21010501016_1800265329.html,"Result MA-101, ME-101 ,ME-102,",3.46
btech/found/20010603041_1800265762.html,Result PASS,7.93
btech/found/1902051035_1800265275.html,"Result EE-403 ,",6.71
btech/found/21010304049_1800265292.html,"Result EE-101 ,",4.65
btech/found/21010505052_1800265902.html,6.32,6.19
btech/found/20010905001_1800265397.html,7.35,6.29
btech/found/22010301037_1800265786.html,2.29,2.29
btech/found/22020107001_1800265919.html,7.12,7.68
btech/found/22010103062_1800265783.html,1.46,1.13
btech/found/21010101045_1800265813.html,4.10,2.67
btech/found/20010101040_1800265934.html,8.35,8.39
btech/found/23010101021_1800265991.html,3.48,3.48
btech/found/22010603051_1800266009.html,3.94444444444444,1.79166666666667
btech/found/21011201005_1800265291.html,"Result MA-202, CH-101 ,",5.75
btech/found/20010905001_1800265275.html,"Result EE-403 ,",7.01
btech/found/21011303006_1800265760.html,Result PASS,8.36
btech/found/20010104057_1800265988.html,2.74,4.17
btech/found/20010101045_1800265469.html,7.97,7.58
btech/found/22010103030_1800266005.html,8.29,7.96
btech/found/21020204015_1800265518.html,6.68,6.88
btech/found/21010505025_1800265900.html,5.21,4.54
btech/found/22010104049_1800265984.html,6.71,6.13
btech/found/23021001018_1800265930.html,5.00,5.00
btech/found/23015103050_1800266016.html,"Result EE-111 ,",6.17
btech/found/21010401018_1800265291.html,"Result CH-101 ,",6.60
btech/found/23010304005_1800265989.html,5.78,5.78
btech/found/21010905011_1800265899.html,4.33,4.33
btech/found/23011003009_1800266016.html,"Result EE-111 ,MA-111 ,",4.43
btech/found/21010603025_1800265238.html,7.75,7.75
btech/found/20010101014_1800265331.html,Result PASS,7.47
btech/found/22020401024_1800265932.html,8.22,7.92
btech/found/22010603001_1800265587.html,"Result MA-101,",5.79
btech/found/22010305077_1800265770.html,4.1666666667,4.1666666667
btech/found/21011203013_1800265238.html,6.29,6.29
btech/found/21010305002_1800265395.html,7.17,7.17
btech/found/20010305045_1800265219.html,7.76,7.73
btech/found/22010101048_1800265467.html,"Result MA-101, HS-102 ,",4.67
btech/found/22010205058_1800265530.html,1.63,1.63
btech/found/20010304008_1800265822.html,5.06,1.23
btech/found/22021001007_1800265931.html,6.00,6.04
btech/found/22010903016_1800265758.html,"Result MA-202, EE-101 ,",3.10
btech/found/21010104021_1800265292.html,Result PASS,8.52
btech/found/21010401034_1800265788.html,6.20,5.46
btech/found/22021201017_1800265813.html,7.28,7.21
btech/found/21010903013_1800266011.html,7.83606557377049,8
btech/found/21010401032_1800265291.html,Result PASS,6.67
btech/found/22015103043_1800265480.html,7.95,7.95
btech/found/21010205024_1800265903.html,5.14,4.44
btech/found/20010603047_1800265589.html,"Result MA-301 ,",6.69
btech/found/22010305039_1800265770.html,2.375,2.375
btech/found/21010204005_1800265816.html,3.64,2.67
btech/found/23010101020_1800265991.html,4.87,4.87
btech/found/22010101041_1800265929.html,4.42,4.21
btech/found/20010101042_1800265934.html,7.12,7.00
btech/found/20011101002_1800265931.html,7.04,5.88
btech/found/21010205003_1800265395.html,3.17,3.17
btech/found/22010505013_1800265899.html,4.17,4.17
btech/found/22010104030_1800265815.html,2.50,2.04
btech/found/21020701001_1800265788.html,7.38,7.38
btech/found/21020901032_1800265788.html,7.71,7.71
btech/found/20010401032_1800265934.html,6.53,6.13
btech/found/21010501009_1800265468.html,"Result CE-301 , CE-303 ,",4.26
btech/found/22010101049_1800265929.html,5.04,4.79
btech/found/22010203033_1800266007.html,5.42,4.79
btech/found/20010301014_1800265267.html,Result PASS,7.09
btech/found/21010501061_1800265498.html,6.52,5.88
btech/found/22011003019_1800265757.html,"Result MA-101, CS-101 ,",5.13
btech/found/21021005008_1800265551.html,5.08,4.57
btech/found/20010203019_1800265760.html,"Result EC-402,",6.39
btech/found/21011403010_1800266011.html,5.99206349206349,4.34615384615385
btech/found/21021001005_1800265500.html,5.78,4.35
btech/found/20010305050_1800265904.html,6.97,6.70
btech/found/22011303029_1800266006.html,5.13,5.13
btech/found/21010401016_1800265931.html,3.09,2.29
btech/found/20011003008_1800265590.html,"Result CS-401 , HS-410(EL) ,",6.43
btech/found/22010205022_1800265530.html,0.58,0.58
btech/found/20010505035_1800265550.html,5.57,3.12
btech/found/20010703007_1800265284.html,"Result CS-402 ,",7.20
btech/found/20010603029_1800265364.html,Result PASS,7.88
btech/found/20010104036_1800265600.html,7.33,5.63
btech/found/23021001002_1800265930.html,7.54,7.54
btech/found/20010304047_1800265518.html,6.44,5.19
btech/found/21011001006_1800265788.html,5.24,4.04
btech/found/20010104024_1800265821.html,7.56,6.58
btech/found/22010505069_1800265530.html,2.38,2.38
btech/found/23010101011_1800265991.html,6.65,6.65
btech/found/20011101002_1800265267.html,"Result CE-401 , CE-402 ,CE-403 ,",5.62
btech/found/21021401001_1800265933.html,3.96,4.07
btech/found/20010901005_1800265500.html,5.96,4.63
btech/found/21010903011_1800265587.html,"Result ME-101 ,",6.29
btech/found/22010104048_1800265818.html,5.58,5.58
